ID,Title,Automatable,Automated,Deprecated TestCase,Priority,Section,Section Depth,Section Description,Section Hierarchy,Suite,Test Sub-type,Type,UI Case
C2056487,Verify NSProxy proces bulk URL lookup request to NSProxy and verify the inclusion of the dynamic classification flag in the response where request contain IP lookup., Yes,Yes,No,Major (P2),NSProxy,2,,Datapath(SWG) - Taiwan QE > Bulk URL Lookup > NSProxy,SWG/N4W, Positive test case,Functional, No
C2056488,Verify sending bulk URL lookup requests to swg-api-service and then it being send to NSProxy through the api-connector., Yes,Yes,No,Major (P2),NSProxy,2,,Datapath(SWG) - Taiwan QE > Bulk URL Lookup > NSProxy,SWG/N4W, Positive test case,Functional, No
C2056907,Verify NSProxy handle Bulk URL Lookup Request with missing required field (no urls), Yes,Yes,No,Major (P2),NSProxy,2,,Datapath(SWG) - Taiwan QE > Bulk URL Lookup > NSProxy,SWG/N4W, Negative test case,Functional, No
C2101068,Verify NSProxy process a bulk URL lookup request with header (Host), Yes,Yes,No,Major (P2),NSProxy,2,,Datapath(SWG) - Taiwan QE > Bulk URL Lookup > NSProxy,SWG/N4W, Positive test case,Functional, No
C2101069,Verify NSProxy handle a bulk URL lookup request with header (Host) unresolvable, Yes,Yes,No,Major (P2),NSProxy,2,,Datapath(SWG) - Taiwan QE > Bulk URL Lookup > NSProxy,SWG/N4W, Positive test case,Functional, No
C2157234,Verify nsurlc in-house cloud url lookup could be enable by feature flag, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157235,Verify nsurlc in-house cloud url lookup could be disable by feature flag, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157236,Verify nsurlc handle in_house_lookup_enable not exist in the config file, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157237,Verify nsurlc lookup url category with both Webroot and in-house DB, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157238,Verify nsurlc add url lookup requests to the queue and coroutines process the request., Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157239,Verify nsurlc process cloud url lookup request with security risk url, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157240,Verify nsurlc process cloud url lookup request with IP address, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157241,Validate the correct configuration and functioning of the number of worker processes for in-house cloud lookup., Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157242,"Verify that each worker process has its own gRPC channel and stub, as per the configuration.", Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157243,Verify nsurlc get the correct generation of id_tokens using the service account file retrieved from Vault., Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157244,Verify that the token is refreshed 1/2  lifetime - every 1800 seconds. (30 min), No,No,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157245,Verify nsurlc handles token expiry by automatically renewing the token before it expires., No,No,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157246,Verify nsurlc handle token refresh failure, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Negative test case,Functional, No
C2157247,Validate that Vault config is correctly deployed and used to retrieve the service account file., Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157248,Verify that the nsurlc correctly handles Vault access and token generation across different environments., Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157249,Verify nsurlc handle missing value in vault config file, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Negative test case,Functional, No
C2157250,Verify nsurlc handle Vault inaccessible, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Negative test case,Functional, No
C2157251,Verify nsurlc handle incorrect target_audience value in nsurlc.cfg, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Negative test case,Functional, No
C2157252,Verify nsurlc handle missing target_audience value in nsurlc.cfg, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Negative test case,Functional, No
C2157253,Verify nsurlc handle permission deny on accessing GCP resource, No,No,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Negative test case,Functional, No
C2157254,Verify nsurlc handle GCP global load balancer endpoint FQDN unresolvable, No,No,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Negative test case,Functional, No
C2157255,Verify nsurlc handle GCP global load balancer endpoint connection timeout, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Negative test case,Functional, No
C2157256,Verify nsurlc handle cloud lookup service is unavailable, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Negative test case,Functional, No
C2157257,Verify nsurlc handle incorrect proto file, No,No,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Negative test case,Functional, No
C2157258,Verify nsurlc handle missing proto file, No,No,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Negative test case,Functional, No
C2157259,Verify nsurlc handle categorization requests from NSProxy and lookup url category with Cloud url DB, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2157260,Verify nsurlc in-house cloud lookup result is not stored in redis cached, Yes,Yes,No,Major (P2),Phase 1,2,Target release R120,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 1,SWG/N4W, Positive test case,Functional, No
C2188407,"Verify nsurlc lookup url category with both Webroot and in-house cloud url DB when staged config set to in_house active mode, and stored in-house result in Redis", Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Positive test case,Functional, No
C2188408,"Verify nsurlc lookup url category with both Webroot and in-house cloud url DB when staged config set to in_house passive mode, and stored Webroot result in Redis", Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Positive test case,Functional, No
C2188409,"Verify nsurlc lookup url category with both Webroot and in-house cloud url DB without staged config, and stored Webroot result in Redis", Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Positive test case,Functional, No
C2188410,Verify nsurlc can dynamic load stage config when in running state, Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Positive test case,Functional, No
C2188411,Verify nsurlc load stage config when starting, Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Positive test case,Functional, No
C2188412,Verify nsurlc apply in_house mode according to apply-globally is true, Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Positive test case,Functional, No
C2188413,Verify nsurlc apply in_house mode according to apply-globally is false with no pop specific, Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Positive test case,Functional, No
C2188414,Verify nsurlc doesn't apply in_house mode according to pops array in stage config, Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Positive test case,Functional, No
C2188415,Verify nsurlc apply in_house mode according to pops array in stage config, Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Positive test case,Functional, No
C2188416,Verify nsurlc handle invalid json format of stage config, Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Negative test case,Functional, No
C2188417,Verify nsurlc handle invalid value of stage config, Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Negative test case,Functional, No
C2188418,Verify nsurlc handle missing value of in_house feature item in stage config, Yes,Yes,No,Major (P2),Phase 2,2,,Datapath(SWG) - Taiwan QE > In-house Cloud URL Lookup > Phase 2,SWG/N4W, Negative test case,Functional, No
C2157405,Default Feature Flag, No,No,No,Major (P2),ZMQ,1,,Datapath(SWG) - Taiwan QE > ZMQ,SWG/N4W, Positive test case,Functional, No
C2157406,Disabled Feature Flag, No,No,No,Major (P2),ZMQ,1,,Datapath(SWG) - Taiwan QE > ZMQ,SWG/N4W, Positive test case,Functional, No
C2157407,Enabled Feature Flag, No,No,No,Major (P2),ZMQ,1,,Datapath(SWG) - Taiwan QE > ZMQ,SWG/N4W, Positive test case,Functional, No
C2157408,App event should be sent without any issue, No,No,No,Major (P2),ZMQ,1,,Datapath(SWG) - Taiwan QE > ZMQ,SWG/N4W, Positive test case,Functional, No
C2157409,Transaction events should be sent without any issue, No,No,No,Major (P2),ZMQ,1,,Datapath(SWG) - Taiwan QE > ZMQ,SWG/N4W, Positive test case,Functional, No
C2157410,Confirm there is no ZMQ errors or errors are gone after loading decreases., No,No,No,Major (P2),ZMQ,1,,Datapath(SWG) - Taiwan QE > ZMQ,SWG/N4W, Positive test case,Functional, No
C2157411,Test if app events are sent to Skope IT without any error or malformed information., No,No,No,Major (P2),ZMQ,1,,Datapath(SWG) - Taiwan QE > ZMQ,SWG/N4W, Positive test case,Functional, No
C2157412,Test if alert events are sent to Skope IT without any error or malformed information., No,No,No,Major (P2),ZMQ,1,,Datapath(SWG) - Taiwan QE > ZMQ,SWG/N4W, Positive test case,Functional, No
C2157413,Test if page events are sent to Skope IT without any error or malformed information., No,No,No,Major (P2),ZMQ,1,,Datapath(SWG) - Taiwan QE > ZMQ,SWG/N4W, Positive test case,Functional, No
C2197769,pkg installation, No,No,No,Major (P2),Geoip lookup support NetAcuity in NSProxy,1,,Datapath(SWG) - Taiwan QE > Geoip lookup support NetAcuity in NSProxy,SWG/N4W, Positive test case,Functional, No
C2197770,Enabled GeoIP Lookup support NetAcuity, Yes,Yes,No,Major (P2),Geoip lookup support NetAcuity in NSProxy,1,,Datapath(SWG) - Taiwan QE > Geoip lookup support NetAcuity in NSProxy,SWG/N4W, Positive test case,Functional, No
C2197771,Enabled GeoIP Lookup support NetAcuity as a secondary service, Yes,Yes,No,Major (P2),Geoip lookup support NetAcuity in NSProxy,1,,Datapath(SWG) - Taiwan QE > Geoip lookup support NetAcuity in NSProxy,SWG/N4W, Positive test case,Functional, No
C2197772,Disabled GeoIP Lookup support NetAcuity, Yes,Yes,No,Major (P2),Geoip lookup support NetAcuity in NSProxy,1,,Datapath(SWG) - Taiwan QE > Geoip lookup support NetAcuity in NSProxy,SWG/N4W, Positive test case,Functional, No
C2197773,GeoIP Lookup Result (Checking the destination IP), Yes,Yes,No,Major (P2),Geoip lookup support NetAcuity in NSProxy,1,,Datapath(SWG) - Taiwan QE > Geoip lookup support NetAcuity in NSProxy,SWG/N4W, Positive test case,Functional, No
C2197774,GeoIP Lookup on Edge Proxy, Yes,Yes,No,Major (P2),Geoip lookup support NetAcuity in NSProxy,1,,Datapath(SWG) - Taiwan QE > Geoip lookup support NetAcuity in NSProxy,SWG/N4W, Positive test case,Functional, No
C2197775,Multiple lookup at a short time, Yes,Yes,No,Major (P2),Geoip lookup support NetAcuity in NSProxy,1,,Datapath(SWG) - Taiwan QE > Geoip lookup support NetAcuity in NSProxy,SWG/N4W, Positive test case,Functional, No
C2238303,Verify the default value of newly added feature flag (Generic Tenant), Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238304,Verify the combination of feature flag for HTTP-AD customer, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238305,Verify the combination of feature flag for HTTP-AD customer which want Non-Standard Port, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238306,Verify Generic Tenant which setting disable-nsp-steering-configs to True, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238307,Verify the combination of feature flag for HTTP-AD customer with setting disable-nsp-steering-configs to True, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238308,Verify setting all feature flags to True, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238309,Check traffic with port 0 should be blocked with setting disable-nsp-steering-configs to True, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238310,Check ACM Proxy Chaining configured using port 8080 while setting disable-nsp-steering-configs to False, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238311,Check ACM Proxy Chaining configured using port 8080 while setting disable-nsp-steering-configs to True, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238312,Check ACM EP configured using port 8081 while setting disable-nsp-steering-configs to False, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238313,Check ACM EP configured using port 8081 while setting disable-nsp-steering-configs to True, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238314,Check ACM EPOT while setting disable-nsp-steering-configs to True, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238315,Verify setting lookup-steering-exception to True without setting disable-nsp-steering-configs, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
C2238316,Verify setting lookup-steering-exception to False without setting disable-nsp-steering-configs, Yes,No,No,Major (P2),NPLAN-125 Steering Enhancement,1,,Datapath(SWG) - Taiwan QE > NPLAN-125 Steering Enhancement,SWG/N4W, Positive test case,Functional, No
